date,open,high,low,close,volume,average,barCount
2024-01-17 15:00:00-06:00,4823.5,4824.5,4821.0,4822.0,-1.0,-1.0,-1
2024-01-18 08:30:00-06:00,4838.75,4843.5,4832.5,4837.5,-1.0,-1.0,-1
2024-01-18 09:00:00-06:00,4837.5,4847.75,4832.5,4841.75,-1.0,-1.0,-1
2024-01-18 10:00:00-06:00,4841.75,4849.25,4835.25,4843.75,-1.0,-1.0,-1
2024-01-18 11:00:00-06:00,4843.75,4844.5,4828.5,4830.5,-1.0,-1.0,-1
2024-01-18 12:00:00-06:00,4830.5,4839.75,4822.5,4838.5,-1.0,-1.0,-1
2024-01-18 13:00:00-06:00,4838.5,4858.75,4838.25,4857.0,-1.0,-1.0,-1
2024-01-18 14:00:00-06:00,4857.0,4870.0,4855.25,4864.25,-1.0,-1.0,-1
2024-01-18 15:00:00-06:00,4864.25,4866.5,4860.0,4864.5,-1.0,-1.0,-1
2024-01-19 08:30:00-06:00,4875.5,4879.0,4868.5,4877.0,-1.0,-1.0,-1
2024-01-19 09:00:00-06:00,4877.0,4885.5,4869.0,4882.5,-1.0,-1.0,-1
2024-01-19 10:00:00-06:00,4882.5,4892.75,4879.5,4888.75,-1.0,-1.0,-1
2024-01-19 11:00:00-06:00,4888.75,4902.75,4882.5,4902.5,-1.0,-1.0,-1
2024-01-19 12:00:00-06:00,4902.5,4918.0,4897.75,4918.0,-1.0,-1.0,-1
2024-01-19 13:00:00-06:00,4918.0,4928.75,4914.25,4923.5,-1.0,-1.0,-1
2024-01-19 14:00:00-06:00,4923.5,4926.75,4919.25,4925.5,-1.0,-1.0,-1
2024-01-19 15:00:00-06:00,4925.5,4928.5,4922.25,4925.0,-1.0,-1.0,-1
2024-01-22 08:30:00-06:00,4940.5,4953.0,4940.0,4951.5,-1.0,-1.0,-1
2024-01-22 09:00:00-06:00,4951.5,4953.5,4934.75,4936.75,-1.0,-1.0,-1
2024-01-22 10:00:00-06:00,4936.75,4943.5,4930.5,4942.0,-1.0,-1.0,-1
2024-01-22 11:00:00-06:00,4942.0,4943.25,4933.75,4939.0,-1.0,-1.0,-1
2024-01-22 12:00:00-06:00,4939.0,4941.5,4929.0,4939.75,-1.0,-1.0,-1
2024-01-22 13:00:00-06:00,4939.75,4941.5,4931.25,4937.5,-1.0,-1.0,-1
2024-01-22 14:00:00-06:00,4937.5,4943.5,4934.25,4937.5,-1.0,-1.0,-1
2024-01-22 15:00:00-06:00,4937.5,4938.5,4934.75,4936.25,-1.0,-1.0,-1
2024-01-23 08:30:00-06:00,4941.5,4944.5,4936.0,4940.5,-1.0,-1.0,-1
2024-01-23 09:00:00-06:00,4940.5,4943.0,4931.5,4933.5,-1.0,-1.0,-1
2024-01-23 10:00:00-06:00,4933.5,4937.75,4929.5,4936.0,-1.0,-1.0,-1
2024-01-23 11:00:00-06:00,4936.0,4940.75,4931.5,4940.0,-1.0,-1.0,-1
2024-01-23 12:00:00-06:00,4940.0,4941.0,4936.25,4940.75,-1.0,-1.0,-1
2024-01-23 13:00:00-06:00,4940.75,4945.75,4937.0,4944.25,-1.0,-1.0,-1
2024-01-23 14:00:00-06:00,4944.25,4952.5,4942.75,4950.25,-1.0,-1.0,-1
2024-01-23 15:00:00-06:00,4950.25,4957.25,4948.5,4956.5,-1.0,-1.0,-1
2024-01-24 08:30:00-06:00,4979.0,4979.25,4967.25,4972.25,-1.0,-1.0,-1
2024-01-24 09:00:00-06:00,4972.25,4987.75,4965.0,4981.0,-1.0,-1.0,-1
2024-01-24 10:00:00-06:00,4981.0,4985.25,4976.0,4984.5,-1.0,-1.0,-1
2024-01-24 11:00:00-06:00,4984.5,4989.5,4979.5,4988.75,-1.0,-1.0,-1
2024-01-24 12:00:00-06:00,4988.75,4989.25,4970.5,4974.75,-1.0,-1.0,-1
2024-01-24 13:00:00-06:00,4974.75,4975.25,4960.75,4967.25,-1.0,-1.0,-1
2024-01-24 14:00:00-06:00,4967.25,4970.5,4951.25,4954.75,-1.0,-1.0,-1
2024-01-24 15:00:00-06:00,4954.75,4958.0,4945.25,4957.5,-1.0,-1.0,-1
2024-01-25 08:30:00-06:00,4975.0,4976.25,4966.75,4972.0,-1.0,-1.0,-1
2024-01-25 09:00:00-06:00,4972.0,4982.75,4968.0,4971.25,-1.0,-1.0,-1
2024-01-25 10:00:00-06:00,4971.25,4980.25,4967.5,4975.5,-1.0,-1.0,-1
2024-01-25 11:00:00-06:00,4975.5,4977.0,4960.5,4964.75,-1.0,-1.0,-1
2024-01-25 12:00:00-06:00,4964.75,4972.25,4956.75,4958.75,-1.0,-1.0,-1
2024-01-25 13:00:00-06:00,4958.75,4965.75,4953.0,4965.75,-1.0,-1.0,-1
2024-01-25 14:00:00-06:00,4965.75,4980.25,4962.0,4980.25,-1.0,-1.0,-1
2024-01-25 15:00:00-06:00,4980.25,4981.5,4975.0,4975.0,-1.0,-1.0,-1
2024-01-26 08:30:00-06:00,4974.75,4981.5,4971.0,4975.75,-1.0,-1.0,-1
2024-01-26 09:00:00-06:00,4975.75,4989.75,4969.25,4989.75,-1.0,-1.0,-1
2024-01-26 10:00:00-06:00,4989.75,4990.5,4980.25,4986.75,-1.0,-1.0,-1
2024-01-26 11:00:00-06:00,4986.75,4988.0,4965.5,4968.75,-1.0,-1.0,-1
2024-01-26 12:00:00-06:00,4968.75,4973.75,4964.0,4968.25,-1.0,-1.0,-1
2024-01-26 13:00:00-06:00,4968.25,4980.0,4967.75,4978.5,-1.0,-1.0,-1
2024-01-26 14:00:00-06:00,4978.5,4979.25,4969.0,4973.25,-1.0,-1.0,-1
2024-01-26 15:00:00-06:00,4973.25,4973.5,4969.0,4969.0,-1.0,-1.0,-1
2024-01-29 08:30:00-06:00,4975.0,4979.25,4972.0,4977.75,-1.0,-1.0,-1
2024-01-29 09:00:00-06:00,4977.75,4980.25,4969.0,4970.5,-1.0,-1.0,-1
2024-01-29 10:00:00-06:00,4970.5,4979.25,4968.75,4978.75,-1.0,-1.0,-1
2024-01-29 11:00:00-06:00,4978.75,4983.25,4975.5,4979.25,-1.0,-1.0,-1
2024-01-29 12:00:00-06:00,4979.25,4982.75,4975.5,4979.75,-1.0,-1.0,-1
2024-01-29 13:00:00-06:00,4979.75,4988.5,4978.25,4986.25,-1.0,-1.0,-1
2024-01-29 14:00:00-06:00,4986.25,5012.25,4986.0,5010.75,-1.0,-1.0,-1
2024-01-29 15:00:00-06:00,5010.75,5011.5,5004.75,5006.0,-1.0,-1.0,-1
2024-01-30 08:30:00-06:00,5002.0,5009.5,5002.0,5009.0,-1.0,-1.0,-1
2024-01-30 09:00:00-06:00,5009.0,5009.0,5000.25,5003.5,-1.0,-1.0,-1
2024-01-30 10:00:00-06:00,5003.5,5012.0,5001.5,5010.5,-1.0,-1.0,-1
2024-01-30 11:00:00-06:00,5010.5,5012.0,4998.0,5001.0,-1.0,-1.0,-1
2024-01-30 12:00:00-06:00,5001.0,5007.5,4998.25,5004.5,-1.0,-1.0,-1
2024-01-30 13:00:00-06:00,5004.5,5011.75,5001.5,5011.0,-1.0,-1.0,-1
2024-01-30 14:00:00-06:00,5011.0,5013.25,5004.25,5006.0,-1.0,-1.0,-1
2024-01-30 15:00:00-06:00,5006.0,5008.0,4989.5,4992.0,-1.0,-1.0,-1
2024-01-31 08:30:00-06:00,4981.5,4985.75,4969.0,4971.5,-1.0,-1.0,-1
2024-01-31 09:00:00-06:00,4971.5,4972.25,4957.5,4961.25,-1.0,-1.0,-1
2024-01-31 10:00:00-06:00,4961.25,4968.75,4956.75,4962.25,-1.0,-1.0,-1
2024-01-31 11:00:00-06:00,4962.25,4968.0,4959.0,4967.25,-1.0,-1.0,-1
2024-01-31 12:00:00-06:00,4967.25,4971.25,4964.25,4965.0,-1.0,-1.0,-1
2024-01-31 13:00:00-06:00,4965.0,4985.0,4950.25,4958.75,-1.0,-1.0,-1
2024-01-31 14:00:00-06:00,4958.75,4960.25,4923.0,4923.5,-1.0,-1.0,-1
2024-01-31 15:00:00-06:00,4923.5,4930.75,4920.75,4926.75,-1.0,-1.0,-1
2024-02-01 08:30:00-06:00,4937.75,4949.5,4937.0,4941.0,-1.0,-1.0,-1
2024-02-01 09:00:00-06:00,4941.0,4954.25,4931.5,4931.75,-1.0,-1.0,-1
2024-02-01 10:00:00-06:00,4931.75,4949.5,4928.5,4948.0,-1.0,-1.0,-1
2024-02-01 11:00:00-06:00,4948.0,4974.25,4947.75,4965.75,-1.0,-1.0,-1
2024-02-01 12:00:00-06:00,4965.75,4968.0,4953.75,4964.25,-1.0,-1.0,-1
2024-02-01 13:00:00-06:00,4964.25,4977.75,4962.75,4977.25,-1.0,-1.0,-1
2024-02-01 14:00:00-06:00,4977.25,4984.75,4973.0,4984.5,-1.0,-1.0,-1
2024-02-01 15:00:00-06:00,4984.5,5019.75,4979.75,5015.0,-1.0,-1.0,-1
2024-02-02 08:30:00-06:00,4989.25,5002.25,4985.25,4997.5,-1.0,-1.0,-1
2024-02-02 09:00:00-06:00,4997.5,5017.5,4992.5,5015.0,-1.0,-1.0,-1
2024-02-02 10:00:00-06:00,5015.0,5034.0,5009.25,5029.25,-1.0,-1.0,-1
2024-02-02 11:00:00-06:00,5029.25,5040.25,5015.5,5030.0,-1.0,-1.0,-1
2024-02-02 12:00:00-06:00,5030.0,5039.5,5026.75,5036.75,-1.0,-1.0,-1
2024-02-02 13:00:00-06:00,5036.75,5051.75,5036.75,5051.0,-1.0,-1.0,-1
2024-02-02 14:00:00-06:00,5051.0,5054.75,5036.0,5036.25,-1.0,-1.0,-1
2024-02-02 15:00:00-06:00,5036.25,5036.5,5029.0,5030.0,-1.0,-1.0,-1
2024-02-05 08:30:00-06:00,5030.0,5030.0,5021.0,5025.75,-1.0,-1.0,-1
2024-02-05 09:00:00-06:00,5025.75,5026.0,4994.0,5000.5,-1.0,-1.0,-1
2024-02-05 10:00:00-06:00,5000.5,5014.0,4999.0,5013.75,-1.0,-1.0,-1
2024-02-05 11:00:00-06:00,5013.75,5026.75,5012.25,5023.25,-1.0,-1.0,-1
2024-02-05 12:00:00-06:00,5023.25,5028.25,5018.5,5024.25,-1.0,-1.0,-1
2024-02-05 13:00:00-06:00,5024.25,5034.75,5021.25,5032.75,-1.0,-1.0,-1
2024-02-05 14:00:00-06:00,5032.75,5033.5,5017.25,5018.25,-1.0,-1.0,-1
2024-02-05 15:00:00-06:00,5018.25,5019.25,5012.5,5016.25,-1.0,-1.0,-1
2024-02-06 08:30:00-06:00,5027.0,5035.25,5021.5,5022.0,-1.0,-1.0,-1
2024-02-06 09:00:00-06:00,5022.0,5023.25,5011.5,5019.75,-1.0,-1.0,-1
2024-02-06 10:00:00-06:00,5019.75,5026.0,5013.75,5015.0,-1.0,-1.0,-1
2024-02-06 11:00:00-06:00,5015.0,5021.25,5012.25,5017.25,-1.0,-1.0,-1
2024-02-06 12:00:00-06:00,5017.25,5027.25,5016.0,5027.0,-1.0,-1.0,-1
2024-02-06 13:00:00-06:00,5027.0,5027.25,5012.5,5023.0,-1.0,-1.0,-1
2024-02-06 14:00:00-06:00,5023.0,5032.25,5017.75,5031.75,-1.0,-1.0,-1
2024-02-06 15:00:00-06:00,5031.75,5032.75,5025.5,5029.0,-1.0,-1.0,-1
2024-02-07 08:30:00-06:00,5054.75,5056.25,5045.0,5050.0,-1.0,-1.0,-1
2024-02-07 09:00:00-06:00,5050.0,5072.5,5046.25,5064.5,-1.0,-1.0,-1
2024-02-07 10:00:00-06:00,5064.5,5070.75,5060.0,5068.0,-1.0,-1.0,-1
2024-02-07 11:00:00-06:00,5068.0,5070.75,5059.5,5067.5,-1.0,-1.0,-1
2024-02-07 12:00:00-06:00,5067.5,5076.5,5062.75,5073.0,-1.0,-1.0,-1
2024-02-07 13:00:00-06:00,5073.0,5075.75,5070.0,5075.25,-1.0,-1.0,-1
2024-02-07 14:00:00-06:00,5075.25,5077.5,5068.25,5073.25,-1.0,-1.0,-1
2024-02-07 15:00:00-06:00,5073.25,5073.25,5069.75,5072.75,-1.0,-1.0,-1
2024-02-08 08:30:00-06:00,5071.0,5073.25,5066.25,5069.75,-1.0,-1.0,-1
2024-02-08 09:00:00-06:00,5069.75,5072.0,5063.0,5071.5,-1.0,-1.0,-1
2024-02-08 10:00:00-06:00,5071.5,5072.0,5062.5,5068.25,-1.0,-1.0,-1
2024-02-08 11:00:00-06:00,5068.25,5071.25,5063.5,5065.75,-1.0,-1.0,-1
2024-02-08 12:00:00-06:00,5065.75,5073.5,5064.0,5071.25,-1.0,-1.0,-1
2024-02-08 13:00:00-06:00,5071.25,5073.25,5065.5,5072.5,-1.0,-1.0,-1
2024-02-08 14:00:00-06:00,5072.5,5077.75,5068.75,5074.75,-1.0,-1.0,-1
2024-02-08 15:00:00-06:00,5074.75,5074.75,5071.5,5072.25,-1.0,-1.0,-1
2024-02-09 08:30:00-06:00,5078.25,5085.25,5074.25,5084.5,-1.0,-1.0,-1
2024-02-09 09:00:00-06:00,5084.5,5090.0,5080.75,5089.5,-1.0,-1.0,-1
2024-02-09 10:00:00-06:00,5089.5,5092.0,5082.5,5085.5,-1.0,-1.0,-1
2024-02-09 11:00:00-06:00,5085.5,5094.75,5083.5,5094.5,-1.0,-1.0,-1
2024-02-09 12:00:00-06:00,5094.5,5099.5,5092.75,5097.25,-1.0,-1.0,-1
2024-02-09 13:00:00-06:00,5097.25,5106.75,5096.5,5103.25,-1.0,-1.0,-1
2024-02-09 14:00:00-06:00,5103.25,5103.75,5097.25,5102.25,-1.0,-1.0,-1
2024-02-09 15:00:00-06:00,5102.25,5103.0,5099.75,5100.25,-1.0,-1.0,-1
2024-02-12 08:30:00-06:00,5101.25,5104.25,5100.5,5103.75,-1.0,-1.0,-1
2024-02-12 09:00:00-06:00,5103.75,5111.25,5099.75,5110.5,-1.0,-1.0,-1
2024-02-12 10:00:00-06:00,5110.5,5125.25,5108.25,5123.25,-1.0,-1.0,-1
2024-02-12 11:00:00-06:00,5123.25,5124.75,5116.5,5122.25,-1.0,-1.0,-1
2024-02-12 12:00:00-06:00,5122.25,5124.75,5106.5,5110.5,-1.0,-1.0,-1
2024-02-12 13:00:00-06:00,5110.5,5111.75,5091.75,5095.75,-1.0,-1.0,-1
2024-02-12 14:00:00-06:00,5095.75,5102.25,5094.75,5100.0,-1.0,-1.0,-1
2024-02-12 15:00:00-06:00,5100.0,5100.75,5090.0,5094.25,-1.0,-1.0,-1
2024-02-13 08:30:00-06:00,5033.25,5040.25,5024.0,5026.0,-1.0,-1.0,-1
2024-02-13 09:00:00-06:00,5026.0,5041.0,5020.0,5033.5,-1.0,-1.0,-1
2024-02-13 10:00:00-06:00,5033.5,5046.25,5033.5,5038.75,-1.0,-1.0,-1
2024-02-13 11:00:00-06:00,5038.75,5041.0,5029.25,5031.0,-1.0,-1.0,-1
2024-02-13 12:00:00-06:00,5031.0,5032.5,5021.25,5023.5,-1.0,-1.0,-1
2024-02-13 13:00:00-06:00,5023.5,5023.5,4998.0,5000.75,-1.0,-1.0,-1
2024-02-13 14:00:00-06:00,5000.75,5030.25,4994.0,5029.75,-1.0,-1.0,-1
2024-02-13 15:00:00-06:00,5029.75,5032.25,5026.5,5031.5,-1.0,-1.0,-1
2024-02-14 08:30:00-06:00,5055.5,5060.75,5045.25,5056.25,-1.0,-1.0,-1
2024-02-14 09:00:00-06:00,5056.25,5067.5,5046.75,5047.0,-1.0,-1.0,-1
2024-02-14 10:00:00-06:00,5047.0,5050.5,5038.75,5040.5,-1.0,-1.0,-1
2024-02-14 11:00:00-06:00,5040.5,5050.75,5030.75,5049.25,-1.0,-1.0,-1
2024-02-14 12:00:00-06:00,5049.25,5059.0,5041.25,5053.25,-1.0,-1.0,-1
2024-02-14 13:00:00-06:00,5053.25,5058.25,5039.25,5056.5,-1.0,-1.0,-1
2024-02-14 14:00:00-06:00,5056.5,5078.75,5053.25,5073.75,-1.0,-1.0,-1
2024-02-14 15:00:00-06:00,5073.75,5081.0,5071.5,5076.5,-1.0,-1.0,-1
2024-02-15 08:30:00-06:00,5077.5,5088.75,5077.0,5081.25,-1.0,-1.0,-1
2024-02-15 09:00:00-06:00,5081.25,5090.75,5077.75,5082.75,-1.0,-1.0,-1
2024-02-15 10:00:00-06:00,5082.75,5086.25,5072.5,5082.75,-1.0,-1.0,-1
2024-02-15 11:00:00-06:00,5082.75,5090.75,5081.5,5085.5,-1.0,-1.0,-1
2024-02-15 12:00:00-06:00,5085.5,5102.0,5084.5,5099.0,-1.0,-1.0,-1
2024-02-15 13:00:00-06:00,5099.0,5107.5,5095.25,5103.75,-1.0,-1.0,-1
2024-02-15 14:00:00-06:00,5103.75,5106.5,5097.0,5105.75,-1.0,-1.0,-1
2024-02-15 15:00:00-06:00,5105.75,5110.75,5104.75,5109.5,-1.0,-1.0,-1
2024-02-16 08:30:00-06:00,5102.0,5104.25,5077.75,5083.25,-1.0,-1.0,-1
2024-02-16 09:00:00-06:00,5083.25,5096.5,5072.0,5094.0,-1.0,-1.0,-1
2024-02-16 10:00:00-06:00,5094.0,5109.75,5093.75,5107.25,-1.0,-1.0,-1
2024-02-16 11:00:00-06:00,5107.25,5108.75,5101.75,5103.5,-1.0,-1.0,-1
2024-02-16 12:00:00-06:00,5103.5,5108.75,5092.25,5108.75,-1.0,-1.0,-1
2024-02-16 13:00:00-06:00,5108.75,5113.75,5084.0,5090.5,-1.0,-1.0,-1
2024-02-16 14:00:00-06:00,5090.5,5092.25,5074.5,5079.5,-1.0,-1.0,-1
2024-02-16 15:00:00-06:00,5079.5,5080.0,5072.0,5073.25,-1.0,-1.0,-1
2024-02-20 08:30:00-06:00,5060.25,5067.25,5044.5,5049.75,-1.0,-1.0,-1
2024-02-20 09:00:00-06:00,5049.75,5053.25,5040.5,5053.0,-1.0,-1.0,-1
2024-02-20 10:00:00-06:00,5053.0,5056.0,5039.5,5040.0,-1.0,-1.0,-1
2024-02-20 11:00:00-06:00,5040.0,5040.5,5027.25,5037.25,-1.0,-1.0,-1
2024-02-20 12:00:00-06:00,5037.25,5042.5,5030.0,5041.75,-1.0,-1.0,-1
2024-02-20 13:00:00-06:00,5041.75,5051.0,5034.75,5050.25,-1.0,-1.0,-1
2024-02-20 14:00:00-06:00,5050.25,5051.75,5033.75,5050.75,-1.0,-1.0,-1
2024-02-20 15:00:00-06:00,5050.75,5051.25,5045.0,5048.5,-1.0,-1.0,-1
2024-02-21 08:30:00-06:00,5036.25,5039.25,5031.25,5034.75,-1.0,-1.0,-1
2024-02-21 09:00:00-06:00,5034.75,5042.75,5032.5,5035.0,-1.0,-1.0,-1
2024-02-21 10:00:00-06:00,5035.0,5045.25,5034.75,5042.0,-1.0,-1.0,-1
2024-02-21 11:00:00-06:00,5042.0,5042.75,5028.25,5038.0,-1.0,-1.0,-1
2024-02-21 12:00:00-06:00,5038.0,5039.75,5026.25,5035.75,-1.0,-1.0,-1
2024-02-21 13:00:00-06:00,5035.75,5043.5,5021.25,5028.0,-1.0,-1.0,-1
2024-02-21 14:00:00-06:00,5028.0,5056.75,5017.5,5054.25,-1.0,-1.0,-1
2024-02-21 15:00:00-06:00,5054.25,5079.5,5031.75,5078.5,-1.0,-1.0,-1
2024-02-22 08:30:00-06:00,5122.25,5136.5,5112.0,5131.0,-1.0,-1.0,-1
2024-02-22 09:00:00-06:00,5131.0,5139.5,5127.75,5130.0,-1.0,-1.0,-1
2024-02-22 10:00:00-06:00,5130.0,5141.75,5127.75,5135.25,-1.0,-1.0,-1
2024-02-22 11:00:00-06:00,5135.25,5148.0,5131.75,5147.75,-1.0,-1.0,-1
2024-02-22 12:00:00-06:00,5147.75,5156.0,5143.5,5156.0,-1.0,-1.0,-1
2024-02-22 13:00:00-06:00,5156.0,5168.5,5152.5,5155.75,-1.0,-1.0,-1
2024-02-22 14:00:00-06:00,5155.75,5166.75,5154.5,5158.25,-1.0,-1.0,-1
2024-02-22 15:00:00-06:00,5158.25,5158.25,5152.75,5154.5,-1.0,-1.0,-1
2024-02-23 08:30:00-06:00,5175.75,5184.5,5174.0,5180.5,-1.0,-1.0,-1
2024-02-23 09:00:00-06:00,5180.5,5182.5,5167.0,5170.0,-1.0,-1.0,-1
2024-02-23 10:00:00-06:00,5170.0,5171.0,5153.5,5167.5,-1.0,-1.0,-1
2024-02-23 11:00:00-06:00,5167.5,5172.75,5160.5,5169.0,-1.0,-1.0,-1
2024-02-23 12:00:00-06:00,5169.0,5173.25,5166.0,5168.0,-1.0,-1.0,-1
2024-02-23 13:00:00-06:00,5168.0,5168.75,5158.75,5166.0,-1.0,-1.0,-1
2024-02-23 14:00:00-06:00,5166.0,5170.25,5159.75,5160.75,-1.0,-1.0,-1
2024-02-23 15:00:00-06:00,5160.75,5161.0,5155.5,5156.5,-1.0,-1.0,-1
2024-02-26 08:30:00-06:00,5164.75,5169.25,5159.0,5162.5,-1.0,-1.0,-1
2024-02-26 09:00:00-06:00,5162.5,5167.0,5155.5,5156.5,-1.0,-1.0,-1
2024-02-26 10:00:00-06:00,5156.5,5160.5,5151.75,5158.75,-1.0,-1.0,-1
2024-02-26 11:00:00-06:00,5158.75,5160.75,5153.0,5154.75,-1.0,-1.0,-1
2024-02-26 12:00:00-06:00,5154.75,5157.75,5141.75,5150.25,-1.0,-1.0,-1
2024-02-26 13:00:00-06:00,5150.25,5155.5,5146.5,5149.0,-1.0,-1.0,-1
2024-02-26 14:00:00-06:00,5149.0,5154.75,5139.75,5141.25,-1.0,-1.0,-1
2024-02-26 15:00:00-06:00,5141.25,5141.5,5137.25,5138.25,-1.0,-1.0,-1
2024-02-27 08:30:00-06:00,5147.5,5148.0,5135.75,5140.0,-1.0,-1.0,-1
2024-02-27 09:00:00-06:00,5140.0,5146.5,5136.25,5141.75,-1.0,-1.0,-1
2024-02-27 10:00:00-06:00,5141.75,5142.25,5135.0,5139.5,-1.0,-1.0,-1
2024-02-27 11:00:00-06:00,5139.5,5140.5,5130.25,5131.0,-1.0,-1.0,-1
2024-02-27 12:00:00-06:00,5131.0,5139.25,5127.75,5138.25,-1.0,-1.0,-1
2024-02-27 13:00:00-06:00,5138.25,5147.5,5137.75,5147.0,-1.0,-1.0,-1
2024-02-27 14:00:00-06:00,5147.0,5152.5,5142.75,5149.75,-1.0,-1.0,-1
2024-02-27 15:00:00-06:00,5149.75,5153.75,5148.75,5151.25,-1.0,-1.0,-1
2024-02-28 08:30:00-06:00,5133.0,5138.25,5129.0,5133.0,-1.0,-1.0,-1
2024-02-28 09:00:00-06:00,5133.0,5145.25,5131.75,5144.75,-1.0,-1.0,-1
2024-02-28 10:00:00-06:00,5144.75,5148.75,5141.5,5146.0,-1.0,-1.0,-1
2024-02-28 11:00:00-06:00,5146.0,5147.0,5134.25,5138.75,-1.0,-1.0,-1
2024-02-28 12:00:00-06:00,5138.75,5148.0,5134.75,5146.5,-1.0,-1.0,-1
2024-02-28 13:00:00-06:00,5146.5,5147.25,5131.5,5138.75,-1.0,-1.0,-1
2024-02-28 14:00:00-06:00,5138.75,5143.25,5133.5,5142.75,-1.0,-1.0,-1
2024-02-28 15:00:00-06:00,5142.75,5143.0,5127.75,5130.5,-1.0,-1.0,-1
2024-02-29 08:30:00-06:00,5159.0,5166.75,5158.75,5163.25,-1.0,-1.0,-1
2024-02-29 09:00:00-06:00,5163.25,5165.75,5145.75,5152.25,-1.0,-1.0,-1
2024-02-29 10:00:00-06:00,5152.25,5155.25,5130.75,5144.25,-1.0,-1.0,-1
2024-02-29 11:00:00-06:00,5144.25,5152.5,5142.75,5151.75,-1.0,-1.0,-1
2024-02-29 12:00:00-06:00,5151.75,5157.5,5151.5,5156.5,-1.0,-1.0,-1
2024-02-29 13:00:00-06:00,5156.5,5161.5,5149.75,5155.75,-1.0,-1.0,-1
2024-02-29 14:00:00-06:00,5155.75,5176.0,5154.75,5158.0,-1.0,-1.0,-1
2024-02-29 15:00:00-06:00,5158.0,5164.75,5154.75,5162.0,-1.0,-1.0,-1
2024-03-01 08:30:00-06:00,5167.0,5173.0,5162.5,5168.25,-1.0,-1.0,-1
2024-03-01 09:00:00-06:00,5168.25,5186.0,5163.75,5184.25,-1.0,-1.0,-1
2024-03-01 10:00:00-06:00,5184.25,5191.75,5179.0,5189.25,-1.0,-1.0,-1
2024-03-01 11:00:00-06:00,5189.25,5198.75,5184.75,5196.25,-1.0,-1.0,-1
2024-03-01 12:00:00-06:00,5196.25,5205.25,5194.5,5204.5,-1.0,-1.0,-1
2024-03-01 13:00:00-06:00,5204.5,5211.25,5203.5,5209.25,-1.0,-1.0,-1
2024-03-01 14:00:00-06:00,5209.25,5209.75,5201.25,5207.0,-1.0,-1.0,-1
2024-03-01 15:00:00-06:00,5207.0,5207.25,5200.25,5200.5,-1.0,-1.0,-1
2024-03-04 08:30:00-06:00,5197.75,5203.75,5197.25,5202.5,-1.0,-1.0,-1
2024-03-04 09:00:00-06:00,5202.5,5206.5,5198.0,5204.25,-1.0,-1.0,-1
2024-03-04 10:00:00-06:00,5204.25,5206.25,5199.25,5205.25,-1.0,-1.0,-1
2024-03-04 11:00:00-06:00,5205.25,5209.75,5202.5,5207.5,-1.0,-1.0,-1
2024-03-04 12:00:00-06:00,5207.5,5208.75,5201.0,5205.75,-1.0,-1.0,-1
2024-03-04 13:00:00-06:00,5205.75,5219.5,5203.75,5216.25,-1.0,-1.0,-1
2024-03-04 14:00:00-06:00,5216.25,5220.0,5199.5,5200.25,-1.0,-1.0,-1
2024-03-04 15:00:00-06:00,5200.25,5201.0,5195.25,5196.75,-1.0,-1.0,-1
2024-03-05 08:30:00-06:00,5179.25,5180.25,5169.75,5172.5,-1.0,-1.0,-1
2024-03-05 09:00:00-06:00,5172.5,5184.0,5150.75,5157.25,-1.0,-1.0,-1
2024-03-05 10:00:00-06:00,5157.25,5160.0,5145.25,5152.5,-1.0,-1.0,-1
2024-03-05 11:00:00-06:00,5152.5,5161.25,5151.0,5156.0,-1.0,-1.0,-1
2024-03-05 12:00:00-06:00,5156.0,5157.5,5142.25,5143.25,-1.0,-1.0,-1
2024-03-05 13:00:00-06:00,5143.25,5149.5,5131.0,5132.75,-1.0,-1.0,-1
2024-03-05 14:00:00-06:00,5132.75,5149.75,5124.25,5147.25,-1.0,-1.0,-1
2024-03-05 15:00:00-06:00,5147.25,5154.25,5146.75,5152.75,-1.0,-1.0,-1
2024-03-06 08:30:00-06:00,5181.25,5184.25,5172.0,5174.75,-1.0,-1.0,-1
2024-03-06 09:00:00-06:00,5174.75,5181.5,5159.25,5180.0,-1.0,-1.0,-1
2024-03-06 10:00:00-06:00,5180.0,5192.25,5180.0,5188.0,-1.0,-1.0,-1
2024-03-06 11:00:00-06:00,5188.0,5196.5,5186.25,5189.25,-1.0,-1.0,-1
2024-03-06 12:00:00-06:00,5189.25,5195.5,5166.5,5177.0,-1.0,-1.0,-1
2024-03-06 13:00:00-06:00,5177.0,5180.0,5160.5,5168.0,-1.0,-1.0,-1
2024-03-06 14:00:00-06:00,5168.0,5178.75,5161.0,5174.0,-1.0,-1.0,-1
2024-03-06 15:00:00-06:00,5174.0,5178.0,5172.75,5175.25,-1.0,-1.0,-1
2024-03-07 08:30:00-06:00,5205.5,5210.5,5195.75,5208.25,-1.0,-1.0,-1
2024-03-07 09:00:00-06:00,5208.25,5223.25,5203.75,5218.25,-1.0,-1.0,-1
2024-03-07 10:00:00-06:00,5218.25,5222.25,5212.0,5221.0,-1.0,-1.0,-1
2024-03-07 11:00:00-06:00,5221.0,5224.5,5214.75,5220.25,-1.0,-1.0,-1
2024-03-07 12:00:00-06:00,5220.25,5233.75,5216.75,5231.75,-1.0,-1.0,-1
2024-03-07 13:00:00-06:00,5231.75,5233.5,5222.0,5223.75,-1.0,-1.0,-1
